Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Hungary,HUN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.0522725032829
Hungary,HUN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Hungary,HUN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,87.75110139
Hungary,HUN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Hungary,HUN,Gini index (World Bank estimate),SI.POV.GINI,..
Hungary,HUN,Consumer price index (2010 = 100),FP.CPI.TOTL,121.64204740639
Hungary,HUN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Hungary,HUN,Population density (people per sq. km of land area),EN.POP.DNST,107.069263642341
Hungary,HUN,"Population, total",SP.POP.TOTL,9771141
Iceland,ISL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.3
Iceland,ISL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,6274.95947266
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,24857740445.0401
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,68941.4622272394
Iceland,ISL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Iceland,ISL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.63868046
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.855
Iceland,ISL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Iceland,ISL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Iceland,ISL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,83.68803443
Iceland,ISL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Iceland,ISL,Gini index (World Bank estimate),SI.POV.GINI,..
Iceland,ISL,Consumer price index (2010 = 100),FP.CPI.TOTL,129.003331214359
Iceland,ISL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Iceland,ISL,Population density (people per sq. km of land area),EN.POP.DNST,3.5759496181692
Iceland,ISL,"Population, total",SP.POP.TOTL,360563
India,IND,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.644
India,IND,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,63.74832153
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2870504096717.77
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2100.75146060805
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
India,IND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.0141468
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.472
India,IND,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.674520772255
India,IND,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
India,IND,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,43.90429017
India,IND,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
India,IND,Gini index (World Bank estimate),SI.POV.GINI,..
India,IND,Consumer price index (2010 = 100),FP.CPI.TOTL,172.878328310405
India,IND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
India,IND,Population density (people per sq. km of land area),EN.POP.DNST,459.579695882201
India,IND,"Population, total",SP.POP.TOTL,1366417756
Indonesia,IDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.746
Indonesia,IDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,120.12496185
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1119091259074.62
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,4135.20153132694
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.84185004234314
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.90493584
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.985
Indonesia,IDN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.4993764280963
Indonesia,IDN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Indonesia,IDN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Indonesia,IDN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Indonesia,IDN,Gini index (World Bank estimate),SI.POV.GINI,38.2
Indonesia,IDN,Consumer price index (2010 = 100),FP.CPI.TOTL,151.176675071352
Indonesia,IDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,144.139988463499
Indonesia,IDN,"Population, total",SP.POP.TOTL,270625567
"Iran, Islamic Rep.",IRN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.42
"Iran, Islamic Rep.",IRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,470.43460083
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,258245497664.394
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,3114.62275284063
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.66319990158081
"Iran, Islamic Rep.",IRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.71061659
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.391
"Iran, Islamic Rep.",IRN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,25.9914390945315
"Iran, Islamic Rep.",IRN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
"Iran, Islamic Rep.",IRN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
"Iran, Islamic Rep.",IRN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
"Iran, Islamic Rep.",IRN,Gini index (World Bank estimate),SI.POV.GINI,..
"Iran, Islamic Rep.",IRN,Consumer price index (2010 = 100),FP.CPI.TOTL,550.929425291206
"Iran, Islamic Rep.",IRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
"Iran, Islamic Rep.",IRN,Population density (people per sq. km of land area),EN.POP.DNST,50.9061451656475
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,82913893
Iraq,IRQ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.556
Iraq,IRQ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,253.31463623
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,235097182233.503
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,5980.6269179797
Iraq,IRQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Iraq,IRQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.47671509
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.678
Iraq,IRQ,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,25.126517468715
Iraq,IRQ,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Iraq,IRQ,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,43.1273041
Iraq,IRQ,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Iraq,IRQ,Gini index (World Bank estimate),SI.POV.GINI,..
Iraq,IRQ,Consumer price index (2010 = 100),FP.CPI.TOTL,119.618699575991
Iraq,IRQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Iraq,IRQ,Population density (people per sq. km of land area),EN.POP.DNST,90.5488450410939
Iraq,IRQ,"Population, total",SP.POP.TOTL,39309789
Ireland,IRL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.1
Ireland,IRL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5428.58886719
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,399122063504.148
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,80886.6157387104
Ireland,IRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Ireland,IRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.67931509
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.405
Ireland,IRL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,24.6165849941431
Ireland,IRL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Ireland,IRL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,82.77712007
Ireland,IRL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Ireland,IRL,Gini index (World Bank estimate),SI.POV.GINI,..
Ireland,IRL,Consumer price index (2010 = 100),FP.CPI.TOTL,106.584326346003
Ireland,IRL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Ireland,IRL,Population density (people per sq. km of land area),EN.POP.DNST,71.6263608651473
Ireland,IRL,"Population, total",SP.POP.TOTL,4934340
Isle of Man,IMN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Isle of Man,IMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,7315388052.08067
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,86481.5525905339
Isle of Man,IMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Isle of Man,IMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.735
Isle of Man,IMN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Isle of Man,IMN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Isle of Man,IMN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Isle of Man,IMN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Isle of Man,IMN,Gini index (World Bank estimate),SI.POV.GINI,..
Isle of Man,IMN,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Isle of Man,IMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Isle of Man,IMN,Population density (people per sq. km of land area),EN.POP.DNST,148.401754385965
Isle of Man,IMN,"Population, total",SP.POP.TOTL,84589
Israel,ISR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.1
Israel,ISR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,3456.38696289
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,397934596952.56
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,43951.2477305677
Israel,ISR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Israel,ISR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.46131897
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.501
Israel,ISR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,57.85075104926
Israel,ISR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Israel,ISR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,94.20534806
Israel,ISR,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Israel,ISR,Gini index (World Bank estimate),SI.POV.GINI,..
Israel,ISR,Consumer price index (2010 = 100),FP.CPI.TOTL,108.17643894567
Israel,ISR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Israel,ISR,Population density (people per sq. km of land area),EN.POP.DNST,418.391866913124
Israel,ISR,"Population, total",SP.POP.TOTL,9054000
Italy,ITA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7
Italy,ITA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2905.5
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2009383867307.45
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,33641.6337513622
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.66856861
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.736
Italy,ITA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.0043389416958
Italy,ITA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Italy,ITA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,95.77703292
Italy,ITA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Italy,ITA,Gini index (World Bank estimate),SI.POV.GINI,..
Italy,ITA,Consumer price index (2010 = 100),FP.CPI.TOTL,110.623595648239
Italy,ITA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,200.614922916737
Italy,ITA,"Population, total",SP.POP.TOTL,59729081
Jamaica,JAM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.907
Jamaica,JAM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,327.40353394
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,15830768549.8916
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5369.4983713849
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.16364002227783
Jamaica,JAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.09748316
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.985
Jamaica,JAM,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Jamaica,JAM,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Jamaica,JAM,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Jamaica,JAM,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Jamaica,JAM,Gini index (World Bank estimate),SI.POV.GINI,..
Jamaica,JAM,Consumer price index (2010 = 100),FP.CPI.TOTL,162.49153689912
Jamaica,JAM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Jamaica,JAM,Population density (people per sq. km of land area),EN.POP.DNST,272.232409972299
Jamaica,JAM,"Population, total",SP.POP.TOTL,2948277
Japan,JPN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7
Japan,JPN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4360.47363281
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5148781948478.17
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,40777.6086970512
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.74372482
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.698
Japan,JPN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,64.7182977512576
Japan,JPN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Japan,JPN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,81.03379461
Japan,JPN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Japan,JPN,Gini index (World Bank estimate),SI.POV.GINI,..
Japan,JPN,Consumer price index (2010 = 100),FP.CPI.TOTL,105.484267885393
Japan,JPN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,346.405846364883
Japan,JPN,"Population, total",SP.POP.TOTL,126264931
Jordan,JOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.477
Jordan,JOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,334.04421997
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,44502895915.493
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,4405.48710929391
Jordan,JOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.98847007751465
Jordan,JOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.58246946
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.203
Jordan,JOR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,20.8728196856429
Jordan,JOR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Jordan,JOR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,82.08366975
Jordan,JOR,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Jordan,JOR,Gini index (World Bank estimate),SI.POV.GINI,..
Jordan,JOR,Consumer price index (2010 = 100),FP.CPI.TOTL,125.604002606804
Jordan,JOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Jordan,JOR,Population density (people per sq. km of land area),EN.POP.DNST,113.78347600811
Jordan,JOR,"Population, total",SP.POP.TOTL,10101697
Kazakhstan,KAZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.73
Kazakhstan,KAZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,272.96524048
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,181667190075.541
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,9812.5958082732
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.8569700717926
Kazakhstan,KAZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.78745675
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.54
Kazakhstan,KAZ,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,16.0985343102906
Kazakhstan,KAZ,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
